Diametro_Micrometros
16.679242285850442
17.47349191850999
15.884992653190897
15.884992653190897
17.47349191850999
15.090743020531352
11.119494857233628
13.899368571542036
11.913744489893173
13.899368571542036
13.899368571542036
11.119494857233628
14.296493387871807
12.707994122552718
15.487867836861126
15.487867836861126
13.502243755212262
11.119494857233628
13.899368571542036
13.899368571542036
12.310869306222946
11.913744489893173
17.076367102180214
16.679242285850442
17.47349191850999
10.325245224574084
7.545371510265676
17.076367102180214
9.53099559191454
17.076367102180214
17.47349191850999
16.679242285850442
15.487867836861126
13.899368571542036
16.679242285850442
11.913744489893173
17.076367102180214
15.884992653190897
12.707994122552718
14.296493387871807
13.502243755212262
12.707994122552718
10.722370040903856
13.899368571542036
12.310869306222946
8.736745959254995
17.076367102180214
16.679242285850442
12.310869306222946
15.487867836861126
8.736745959254995
17.47349191850999
17.076367102180214
16.679242285850442
15.884992653190897
13.899368571542036
9.133870775584766
17.076367102180214
15.884992653190897
15.090743020531352
11.913744489893173
9.53099559191454
17.47349191850999
16.679242285850442
15.884992653190897
14.296493387871807
13.899368571542036
11.119494857233628
11.119494857233628
10.325245224574084
17.47349191850999
15.487867836861126
13.502243755212262
17.076367102180214
17.076367102180214
16.679242285850442
16.679242285850442
15.090743020531352
15.090743020531352
13.899368571542036
10.722370040903856
10.325245224574084
9.133870775584766
17.47349191850999
17.076367102180214
17.076367102180214
15.487867836861126
10.325245224574084
15.884992653190897
15.884992653190897
11.119494857233628
11.119494857233628
10.325245224574084
8.736745959254995
7.942496326595449
6.751121877606131
16.679242285850442
15.487867836861126
15.487867836861126
15.090743020531352
9.928120408244311
8.736745959254995
13.899368571542036
13.899368571542036
11.516619673563401
10.325245224574084
7.148246693935904
5.956872244946586
17.47349191850999
15.487867836861126
13.899368571542036
12.707994122552718
10.325245224574084
17.47349191850999
17.076367102180214
15.487867836861126
15.487867836861126
15.487867836861126
15.487867836861126
15.487867836861126
13.899368571542036
12.310869306222946
11.913744489893173
9.928120408244311
6.751121877606131
17.47349191850999
17.076367102180214
16.679242285850442
16.679242285850442
15.884992653190897
14.296493387871807
11.913744489893173
11.119494857233628
11.119494857233628
15.090743020531352
14.296493387871807
10.722370040903856
9.133870775584766
8.736745959254995
17.47349191850999
16.679242285850442
16.679242285850442
15.884992653190897
15.090743020531352
15.090743020531352
13.899368571542036
11.913744489893173
10.722370040903856
10.722370040903856
10.722370040903856
9.53099559191454
8.736745959254995
8.736745959254995
7.942496326595449
7.942496326595449
17.076367102180214
16.679242285850442
15.090743020531352
14.296493387871807
13.899368571542036
12.707994122552718
12.310869306222946
9.53099559191454
9.133870775584766
6.751121877606131
16.679242285850442
13.899368571542036
13.899368571542036
13.502243755212262
